TARGETID,EXPID,MJD,NIGHT,FIBER,SURVEY,PROGRAM,VRAD,VRAD_ERR,VRAD_SKEW,VRAD_KURT,SN_R,RVS_WARN,SUCCESS,FIBERSTATUS,TEFF,LOGG,FEH,TRUE_KIND
100183,900645,60218.001842,20200105,385,SYNTHETIC,BRIGHT,-28.92501362,2.65325588,0.066348,2.935076,12.0641,0,True,0,5650.86,5.0,-1.296,variable
100184,900646,59465.859412,20200101,3250,SYNTHETIC,BRIGHT,-135.94408023,1.42176086,-0.214504,2.899232,55.7165,0,True,0,5092.12,2.903,-2.051,variable
100184,900647,59998.25724,20200102,4830,SYNTHETIC,BRIGHT,-146.35311626,1.44334261,0.123669,2.904689,53.5387,0,True,0,5092.12,2.903,-2.051,variable
100184,900648,60051.468287,20200103,4769,SYNTHETIC,BRIGHT,-126.46217298,1.39110549,0.166064,3.261268,59.046,0,True,0,5092.12,2.903,-2.051,variable
100184,900649,60097.751339,20200104,4708,SYNTHETIC,BRIGHT,-100.45807203,2.13975186,-0.033764,2.972538,19.9799,0,True,0,5092.12,2.903,-2.051,variable
100184,900650,60298.425257,20200105,1813,SYNTHETIC,BRIGHT,-129.98958739,1.61372914,0.098304,3.367427,40.0749,0,True,0,5092.12,2.903,-2.051,variable
100185,900651,59029.391979,20200101,2869,SYNTHETIC,BRIGHT,-159.49973681,2.04306448,0.067088,3.066001,22.3271,0,True,0,4534.4,3.877,-0.917,underestimated_error
100185,900652,59516.888852,20200102,107,SYNTHETIC,BRIGHT,-168.90408492,1.49456419,-0.000639,3.152906,48.8539,0,True,0,4534.4,3.877,-0.917,underestimated_error
100185,900653,60215.772471,20200103,3663,SYNTHETIC,BRIGHT,-161.37809635,1.75725669,0.078,2.794026,32.3172,0,True,0,4534.4,3.877,-0.917,underestimated_error
100186,900654,59466.891099,20200101,1023,SYNTHETIC,BRIGHT,-56.83610759,2.04583333,-0.002017,3.21418,22.2543,0,True,0,4932.34,3.82,-1.063,underestimated_error
100186,900655,60121.408381,20200102,2883,SYNTHETIC,BRIGHT,-56.34132037,3.53659936,-0.069626,2.806791,6.3027,0,True,0,4932.34,3.82,-1.063,underestimated_error
100187,900656,59093.063392,20200101,1624,SYNTHETIC,BRIGHT,218.31131802,1.8790442,0.062576,2.829253,27.3741,0,True,0,5100.54,2.923,-1.447,underestimated_error
100187,900657,59130.793821,20200102,3952,SYNTHETIC,BRIGHT,212.46860095,1.54138245,-0.025151,3.17164,45.0897,0,True,0,5100.54,2.923,-1.447,underestimated_error
100187,900658,60276.977108,20200103,2837,SYNTHETIC,BRIGHT,214.04568697,1.49431739,-0.060634,3.18367,48.875,0,True,0,5100.54,2.923,-1.447,underestimated_error
100188,900659,59590.778678,20200101,578,SYNTHETIC,BRIGHT,-23.42622362,1.75673124,-0.001393,3.08715,32.3413,0,True,0,4079.94,4.697,0.209,underestimated_error
100188,900660,59779.682102,20200102,1026,SYNTHETIC,BRIGHT,-40.18528218,1.62608363,-0.04878,2.975348,39.3026,0,True,0,4079.94,4.697,0.209,underestimated_error
100188,900661,60088.74131,20200103,4118,SYNTHETIC,BRIGHT,-32.61622344,1.30618165,0.019822,2.910724,70.0002,0,True,0,4079.94,4.697,0.209,underestimated_error
100188,900662,60186.454417,20200104,917,SYNTHETIC,BRIGHT,-42.90896242,1.24449955,0.072697,3.11,79.9871,0,True,0,4079.94,4.697,0.209,underestimated_error
100189,900663,59506.121625,20200101,2892,SYNTHETIC,BRIGHT,-199.29439187,1.8893718,0.034979,3.400515,27.008,0,True,0,5126.71,4.117,-0.835,underestimated_error
100189,900664,60074.169151,20200102,2243,SYNTHETIC,BRIGHT,-181.66577858,1.38621305,-0.117884,2.928917,59.6049,0,True,0,5126.71,4.117,-0.835,underestimated_error
100189,900665,60294.651424,20200103,2759,SYNTHETIC,BRIGHT,-194.16487429,1.42737277,-0.016314,2.969159,55.1376,0,True,0,5126.71,4.117,-0.835,underestimated_error
100190,900666,59540.833087,20200101,731,SYNTHETIC,BRIGHT,84.72936449,1.62956292,0.142315,3.051053,39.0892,0,True,0,5522.53,3.171,-0.716,underestimated_error
100190,900667,59583.444116,20200102,1404,SYNTHETIC,BRIGHT,78.71073538,1.71539012,0.039321,2.854329,34.3294,0,True,0,5522.53,3.171,-0.716,underestimated_error
100190,900668,60051.3423,20200103,3129,SYNTHETIC,BRIGHT,86.97352239,1.3160699,0.035453,2.897436,68.5745,0,True,0,5522.53,3.171,-0.716,underestimated_error
100190,900669,60270.56733,20200104,3363,SYNTHETIC,BRIGHT,81.05257451,1.33345451,-0.028777,3.144146,66.1716,0,True,0,5522.53,3.171,-0.716,underestimated_error
100191,900670,59704.989566,20200101,4267,SYNTHETIC,BRIGHT,-63.55163871,2.60931625,0.01567,3.167697,12.5379,0,True,0,4605.78,4.547,-1.087,underestimated_error
100191,900671,59873.206518,20200102,140,SYNTHETIC,BRIGHT,-57.40696061,1.27992491,0.015532,2.903081,74.0089,0,True,0,4605.78,4.547,-1.087,underestimated_error
100191,900672,60009.396876,20200103,4658,SYNTHETIC,BRIGHT,-59.1916483,1.28066593,0.100491,3.004668,73.8911,0,True,0,4605.78,4.547,-1.087,underestimated_error
100192,900673,59051.530717,20200101,4777,SYNTHETIC,BRIGHT,78.67683565,1.48246584,-0.028735,2.917934,49.9034,0,True,0,6309.77,3.934,-0.829,underestimated_error
100192,900674,59354.294438,20200102,4352,SYNTHETIC,BRIGHT,77.09233521,2.06018814,0.012513,3.147834,21.8823,0,True,0,6309.77,3.934,-0.829,underestimated_error
100192,900675,59551.181238,20200103,189,SYNTHETIC,BRIGHT,89.96496217,1.36190638,-0.056622,3.210545,62.5028,0,True,0,6309.77,3.934,-0.829,underestimated_error
100192,900676,59914.049091,20200104,1614,SYNTHETIC,BRIGHT,86.27538451,1.79359308,0.138988,2.88268,30.7107,0,True,0,6309.77,3.934,-0.829,underestimated_error
100192,900677,60052.662586,20200105,263,SYNTHETIC,BRIGHT,72.84277868,3.00803414,-0.081287,3.184947,9.0586,0,True,0,6309.77,3.934,-0.829,underestimated_error
100193,900678,59110.025376,20200101,2908,SYNTHETIC,BRIGHT,212.69300488,2.16550352,-0.087247,2.861245,19.4172,0,True,0,5557.13,3.934,-0.633,underestimated_error
100193,900679,59594.665451,20200102,3955,SYNTHETIC,BRIGHT,219.24056276,1.30842625,-0.040343,3.028775,69.6727,0,True,0,5557.13,3.934,-0.633,underestimated_error
100193,900680,59651.672381,20200103,3118,SYNTHETIC,BRIGHT,213.8356291,1.42577886,-0.033146,2.878358,55.3011,0,True,0,5557.13,3.934,-0.633,underestimated_error
100193,900681,60001.175975,20200104,1664,SYNTHETIC,BRIGHT,197.00750637,2.70452569,0.029144,3.043072,11.5444,0,True,0,5557.13,3.934,-0.633,underestimated_error
100194,900682,59132.302191,20200101,4016,SYNTHETIC,BRIGHT,-42.91477581,1.53791496,0.057139,3.212679,45.3533,0,True,0,5253.77,3.919,-1.208,underestimated_error
100194,900683,59775.062256,20200102,1849,SYNTHETIC,BRIGHT,-49.7615576,3.58002593,0.057689,2.880182,6.1343,0,True,0,5253.77,3.919,-1.208,underestimated_error
100194,900684,59812.434925,20200103,1736,SYNTHETIC,BRIGHT,-47.68087789,1.99168874,0.020635,2.950678,23.7464,0,True,0,5253.77,3.919,-1.208,underestimated_error
100194,900685,60137.818611,20200104,4228,SYNTHETIC,BRIGHT,-48.74929312,2.06946665,0.077825,2.822032,21.6467,0,True,0,5253.77,3.919,-1.208,underestimated_error
100194,900686,60179.393422,20200105,4575,SYNTHETIC,BRIGHT,-51.15274164,1.89053681,0.022863,2.911657,26.9672,0,True,0,5253.77,3.919,-1.208,underestimated_error
100195,900687,59146.785172,20200101,2189,SYNTHETIC,BRIGHT,156.76966333,1.28055093,-0.118888,2.881919,73.9094,0,True,0,6593.26,2.213,-2.145,underestimated_error
100195,900688,60091.743266,20200102,1610,SYNTHETIC,BRIGHT,150.96460721,2.21021404,0.259825,2.931252,18.495,0,True,0,6593.26,2.213,-2.145,underestimated_error
100196,900689,59150.787815,20200101,3545,SYNTHETIC,BRIGHT,42.99256876,1.29880288,0.024148,2.901067,71.0932,0,True,0,4612.86,3.21,-0.758,underestimated_error
100196,900690,59250.088866,20200102,2647,SYNTHETIC,BRIGHT,42.37644011,2.36965132,-1.4e-05,2.966935,15.6902,0,True,0,4612.86,3.21,-0.758,underestimated_error
100196,900691,59592.336861,20200103,2897,SYNTHETIC,BRIGHT,27.70126047,1.50228858,0.017733,3.113862,48.2012,0,True,0,4612.86,3.21,-0.758,underestimated_error
100196,900692,59690.856428,20200104,2287,SYNTHETIC,BRIGHT,32.22600014,2.89680806,0.052083,2.746943,9.8671,0,True,0,4612.86,3.21,-0.758,underestimated_error
100196,900693,59819.473262,20200105,4461,SYNTHETIC,BRIGHT,38.56814053,1.25566659,0.087161,3.10402,78.0267,0,True,0,4612.86,3.21,-0.758,underestimated_error
100197,900694,59237.045496,20200101,4266,SYNTHETIC,BRIGHT,-244.34181475,1.81913561,0.000383,2.743189,29.6522,0,True,0,4638.64,2.538,-0.091,underestimated_error
100197,900695,59603.263494,20200102,4478,SYNTHETIC,BRIGHT,-245.62480597,1.33741276,-0.045485,2.897392,65.6421,0,True,0,4638.64,2.538,-0.091,underestimated_error
100197,900696,59823.220813,20200103,1475,SYNTHETIC,BRIGHT,-248.36321723,1.27482149,-0.096215,3.107883,74.828,0,True,0,4638.64,2.538,-0.091,underestimated_error
100197,900697,59915.322548,20200104,2650,SYNTHETIC,BRIGHT,-241.13027231,3.01407925,0.112544,3.236791,9.0175,0,True,0,4638.64,2.538,-0.091,underestimated_error
100197,900698,59971.713679,20200105,4313,SYNTHETIC,BRIGHT,-252.31057234,1.7633715,0.087872,3.070477,32.0381,0,True,0,4638.64,2.538,-0.091,underestimated_error
100198,900699,59765.977238,20200101,2175,SYNTHETIC,BRIGHT,-67.63426492,1.26555034,-0.061503,3.087976,76.3511,0,True,0,6024.8,4.229,-0.842,underestimated_error
100198,900700,59914.333638,20200102,4356,SYNTHETIC,BRIGHT,-63.39567581,2.07048305,0.065178,3.030631,21.6212,0,True,0,6024.8,4.229,-0.842,underestimated_error
100198,900701,60105.016109,20200103,3944,SYNTHETIC,BRIGHT,-72.36127889,1.27254711,-0.059117,2.935289,75.1974,0,True,0,6024.8,4.229,-0.842,underestimated_error
100199,900702,59010.06472,20200101,4496,SYNTHETIC,BRIGHT,55.69705322,2.55705791,0.055197,2.785516,13.1387,0,True,0,4401.04,5.0,-0.975,underestimated_error
100199,900703,59021.055081,20200102,3214,SYNTHETIC,BRIGHT,45.63094943,1.58171474,0.033745,2.92645,42.1852,0,True,0,4401.04,5.0,-0.975,underestimated_error
100199,900704,59259.893182,20200103,3824,SYNTHETIC,BRIGHT,55.16549359,1.88242769,-0.11735,2.901742,27.2534,0,True,0,4401.04,5.0,-0.975,underestimated_error
100199,900705,59626.704262,20200104,2321,SYNTHETIC,BRIGHT,49.44580396,1.57104571,0.151179,3.015254,42.9256,0,True,0,4401.04,5.0,-0.975,underestimated_error
100199,900706,60200.497108,20200105,1813,SYNTHETIC,BRIGHT,49.80494853,1.57494376,-0.046034,3.224216,42.6528,0,True,0,4401.04,5.0,-0.975,underestimated_error
100200,900707,59462.055495,20200101,3655,SYNTHETIC,BRIGHT,174.95090483,3.28756831,-0.044367,3.203895,7.4166,0,True,0,4280.22,2.668,-0.338,backup_offset
100200,900708,59777.981279,20200102,4924,SYNTHETIC,BACKUP,179.99296612,1.25743905,0.003634,2.874446,77.7222,0,True,0,4280.22,2.668,-0.338,backup_offset
100200,900709,59991.521717,20200103,4156,SYNTHETIC,BRIGHT,179.19966693,1.25611604,0.05412,3.022379,77.9493,0,True,0,4280.22,2.668,-0.338,backup_offset
100200,900710,60014.949836,20200104,1214,SYNTHETIC,BACKUP,182.56014151,2.08496935,-0.088613,2.874092,21.2616,0,True,0,4280.22,2.668,-0.338,backup_offset
100200,900711,60188.508489,20200105,3174,SYNTHETIC,BRIGHT,177.40890857,1.28502989,-0.037238,3.225922,73.203,0,True,0,4280.22,2.668,-0.338,backup_offset
100201,900712,60010.489639,20200101,1265,SYNTHETIC,BRIGHT,-66.46436022,1.83532766,0.034422,3.333052,29.0092,0,True,0,4986.54,3.509,-0.043,backup_offset
100201,900713,60194.403585,20200102,3150,SYNTHETIC,BACKUP,-62.21178124,1.36323242,0.116968,3.09606,62.3393,0,True,0,4986.54,3.509,-0.043,backup_offset
100202,900714,59747.269947,20200101,1769,SYNTHETIC,BRIGHT,-40.34992867,2.45005571,0.101253,2.989644,14.5117,0,True,0,5518.94,4.455,-0.579,backup_offset
100202,900715,60212.943591,20200102,615,SYNTHETIC,BACKUP,-37.71512414,2.15521936,0.042646,2.947092,19.639,0,True,0,5518.94,4.455,-0.579,backup_offset
100203,900716,59174.986165,20200101,3546,SYNTHETIC,BRIGHT,-71.61805572,1.60185397,-0.013858,3.020119,40.8388,0,True,0,4918.04,3.406,-0.005,backup_offset
100203,900717,59804.947222,20200102,4618,SYNTHETIC,BACKUP,-70.57228396,1.69734257,0.196609,3.013629,35.2553,0,True,0,4918.04,3.406,-0.005,backup_offset
100203,900718,59816.873872,20200103,4143,SYNTHETIC,BRIGHT,-71.56707488,1.55981899,0.06413,3.068971,43.7259,0,True,0,4918.04,3.406,-0.005,backup_offset
100203,900719,59982.367716,20200104,1160,SYNTHETIC,BACKUP,-67.69409934,1.31896966,-0.096946,2.842715,68.1647,0,True,0,4918.04,3.406,-0.005,backup_offset
100203,900720,60010.733091,20200105,4652,SYNTHETIC,BRIGHT,-68.6654236,1.28266055,-0.032525,3.175275,73.5754,0,True,0,4918.04,3.406,-0.005,backup_offset
100204,900721,59465.164011,20200101,3,SYNTHETIC,BRIGHT,-18.09049498,1.82085181,0.044432,2.979351,29.583,0,True,0,6119.99,3.124,-1.732,backup_offset
100204,900722,59806.638342,20200102,2610,SYNTHETIC,BACKUP,-18.23041993,1.69913828,-0.052197,3.344108,35.1615,0,True,0,6119.99,3.124,-1.732,backup_offset
100204,900723,59814.358804,20200103,1248,SYNTHETIC,BRIGHT,-23.74849847,1.36590037,-0.020602,3.14554,62.0123,0,True,0,6119.99,3.124,-1.732,backup_offset
100204,900724,60079.409022,20200104,3681,SYNTHETIC,BACKUP,-20.53805397,1.68132248,-0.054268,3.019388,36.1088,0,True,0,6119.99,3.124,-1.732,backup_offset
100205,900725,59091.957638,20200101,3422,SYNTHETIC,BRIGHT,-126.43379754,1.32100045,-0.171921,3.30703,67.8799,0,True,0,4629.23,3.529,-0.338,backup_offset
100205,900726,59511.83161,20200102,500,SYNTHETIC,BACKUP,-123.17783616,1.78582114,0.035102,2.894307,31.0441,0,True,0,4629.23,3.529,-0.338,backup_offset
100205,900727,59873.921843,20200103,2235,SYNTHETIC,BRIGHT,-125.75984587,1.96530668,0.090295,3.074313,24.5284,0,True,0,4629.23,3.529,-0.338,backup_offset
100206,900728,59375.178595,20200101,4722,SYNTHETIC,BRIGHT,68.27536252,1.32812119,-0.040807,3.231806,66.8952,0,True,0,4976.42,3.081,-1.16,backup_offset
100206,900729,59412.528316,20200102,4240,SYNTHETIC,BACKUP,70.06791613,1.88004893,-0.029522,2.89162,27.3382,0,True,0,4976.42,3.081,-1.16,backup_offset
100206,900730,60034.191331,20200103,30,SYNTHETIC,BRIGHT,70.40678743,2.02356598,0.034706,2.996699,22.8504,0,True,0,4976.42,3.081,-1.16,backup_offset
100206,900731,60231.998716,20200104,1174,SYNTHETIC,BACKUP,71.87630683,1.53139204,-0.029614,3.098298,45.8555,0,True,0,4976.42,3.081,-1.16,backup_offset
100207,900732,59058.444958,20200101,4599,SYNTHETIC,BRIGHT,-190.2812269,1.46664615,0.017425,2.983496,51.3273,0,True,0,5861.94,3.887,-1.051,backup_offset
100207,900733,59146.066358,20200102,2970,SYNTHETIC,BACKUP,-187.46555758,1.31890578,0.085546,2.79931,68.1737,0,True,0,5861.94,3.887,-1.051,backup_offset
100207,900734,59567.034759,20200103,1417,SYNTHETIC,BRIGHT,-188.87244858,1.41585016,0.111772,3.090824,56.3362,0,True,0,5861.94,3.887,-1.051,backup_offset
100207,900735,59844.58704,20200104,2372,SYNTHETIC,BACKUP,-184.93473002,2.5569265,0.013319,3.066988,13.1403,0,True,0,5861.94,3.887,-1.051,backup_offset
100207,900736,60029.986117,20200105,4559,SYNTHETIC,BRIGHT,-188.14970575,2.2609331,0.057407,2.892924,17.5263,0,True,0,5861.94,3.887,-1.051,backup_offset
100208,900737,59161.814182,20200101,2525,SYNTHETIC,BRIGHT,141.31828927,1.27103788,-0.033832,2.952216,75.444,0,True,0,4724.98,3.499,-1.323,backup_offset
100208,900738,59304.849665,20200102,3281,SYNTHETIC,BACKUP,147.69872064,3.09789756,0.047988,3.01807,8.4758,0,True,0,4724.98,3.499,-1.323,backup_offset
100208,900739,59414.842689,20200103,1234,SYNTHETIC,BRIGHT,143.15621902,1.64210539,0.023484,2.999558,38.334,0,True,0,4724.98,3.499,-1.323,backup_offset
100209,900740,59708.713877,20200101,3032,SYNTHETIC,BRIGHT,-107.00374532,1.94600044,0.080086,2.855002,25.1255,0,True,0,4870.36,3.727,-0.036,backup_offset
100209,900741,59985.614069,20200102,4426,SYNTHETIC,BACKUP,-104.62865993,1.43825943,0.011636,2.963599,54.04,0,True,0,4870.36,3.727,-0.036,backup_offset
100209,900742,60279.541885,20200103,1820,SYNTHETIC,BRIGHT,-111.73852725,1.26353462,-0.020352,3.079503,76.6884,0,True,0,4870.36,3.727,-0.036,backup_offset
100210,900743,59116.333396,20200101,3216,SYNTHETIC,BRIGHT,32.39225701,1.63175931,-0.023614,3.263759,38.9553,0,True,0,5491.37,3.651,0.114,backup_offset
100210,900744,59239.901621,20200102,1201,SYNTHETIC,BACKUP,35.32360812,1.50065763,0.14715,2.934182,48.3379,0,True,0,5491.37,3.651,0.114,backup_offset
100210,900745,59265.91651,20200103,3418,SYNTHETIC,BRIGHT,30.6423331,1.38698322,0.064711,3.017461,59.5164,0,True,0,5491.37,3.651,0.114,backup_offset
100210,900746,59642.98825,20200104,4655,SYNTHETIC,BACKUP,39.1701764,1.56176877,0.118523,2.796385,43.5853,0,True,0,5491.37,3.651,0.114,backup_offset
100210,900747,60017.725593,20200105,4546,SYNTHETIC,BRIGHT,32.50969278,2.1673094,-0.123637,3.052177,19.3786,0,True,0,5491.37,3.651,0.114,backup_offset
100211,900748,59377.966704,20200101,2061,SYNTHETIC,BRIGHT,78.40055808,1.46016486,-0.191174,2.968277,51.9284,0,True,0,5060.37,4.201,-0.943,backup_offset
100211,900749,60223.454698,20200102,1963,SYNTHETIC,BACKUP,80.79424056,1.2801298,-0.044519,3.090619,73.9763,0,True,0,5060.37,4.201,-0.943,backup_offset
100212,900750,59153.179925,20200101,2952,SYNTHETIC,BRIGHT,34.00158098,2.08864236,-0.119476,2.625902,21.1719,0,True,0,4489.62,3.607,-1.128,backup_offset
100212,900751,59187.411781,20200102,900,SYNTHETIC,BACKUP,33.58897163,1.41059286,0.135974,3.134099,56.8961,0,True,0,4489.62,3.607,-1.128,backup_offset
100212,900752,59914.689851,20200103,3695,SYNTHETIC,BRIGHT,31.73265401,1.713313,-0.029839,3.089497,34.4341,0,True,0,4489.62,3.607,-1.128,backup_offset
100212,900753,59998.889786,20200104,4994,SYNTHETIC,BACKUP,33.96350253,1.36276878,0.086004,3.040768,62.3964,0,True,0,4489.62,3.607,-1.128,backup_offset
100212,900754,60224.63169,20200105,4390,SYNTHETIC,BRIGHT,29.75973928,2.67994557,0.000171,3.109752,11.7893,0,True,0,4489.62,3.607,-1.128,backup_offset
100213,900755,59031.090037,20200101,2978,SYNTHETIC,BRIGHT,-76.28845919,1.3587547,0.010847,2.981764,62.8939,0,True,0,5731.95,2.727,-0.318,backup_offset
100213,900756,59155.458913,20200102,4710,SYNTHETIC,BACKUP,-75.54057108,2.00272645,0.091946,2.93404,23.4303,0,True,0,5731.95,2.727,-0.318,backup_offset
100213,900757,59236.060781,20200103,1146,SYNTHETIC,BRIGHT,-77.14082353,1.44944762,0.013112,2.877019,52.9457,0,True,0,5731.95,2.727,-0.318,backup_offset
100214,900758,59126.365545,20200101,4521,SYNTHETIC,BRIGHT,221.0621752,2.8173344,-0.190967,3.102872,10.5129,0,True,0,3689.64,4.512,-2.528,backup_offset
100214,900759,59397.216205,20200102,966,SYNTHETIC,BACKUP,226.03325843,1.33415631,0.02034,3.021066,66.0772,0,True,0,3689.64,4.512,-2.528,backup_offset
100214,900760,59622.558917,20200103,2290,SYNTHETIC,BRIGHT,224.9227664,1.42476573,0.136668,3.086795,55.4054,0,True,0,3689.64,4.512,-2.528,backup_offset
100214,900761,60224.301687,20200104,661,SYNTHETIC,BACKUP,233.0221357,2.98644051,0.032097,2.810838,9.2075,0,True,0,3689.64,4.512,-2.528,backup_offset
100215,900762,59177.281578,20200101,117,SYNTHETIC,BRIGHT,-84.7562018,2.39694657,0.107711,3.153761,15.2745,0,True,0,4812.82,3.241,-0.05,bad_quality
100215,900763,59541.703717,20200102,2059,SYNTHETIC,BRIGHT,-79.69216623,1.6817389,-0.048232,2.872118,36.0863,0,True,0,4812.82,3.241,-0.05,bad_quality
100215,900764,60026.483807,20200103,3611,SYNTHETIC,BRIGHT,-2.18273632,1.32273552,0.157632,2.793967,2.0,1,False,1,4812.82,3.241,-0.05,bad_quality
100216,900765,59134.591381,20200101,4632,SYNTHETIC,BRIGHT,79.53447737,1.44733795,0.0022,3.009741,53.1495,0,True,0,5749.64,3.737,-0.452,bad_quality
100216,900766,59184.260141,20200102,1403,SYNTHETIC,BRIGHT,76.67215101,2.79154283,-0.010436,3.001039,10.7362,0,True,0,5749.64,3.737,-0.452,bad_quality
100216,900767,59813.985616,20200103,4047,SYNTHETIC,BRIGHT,74.17191844,1.90299788,-0.027172,2.61338,26.5362,0,True,0,5749.64,3.737,-0.452,bad_quality
100216,900768,60052.789601,20200104,2071,SYNTHETIC,BRIGHT,76.57856571,2.26543322,-0.066328,3.10516,17.444,0,True,0,5749.64,3.737,-0.452,bad_quality
100216,900769,60270.319959,20200105,2196,SYNTHETIC,BRIGHT,-5.96760012,1.35248383,0.082946,3.187985,2.0,1,False,1,5749.64,3.737,-0.452,bad_quality
100217,900770,59006.590865,20200101,3143,SYNTHETIC,BRIGHT,126.47025771,1.27316715,-0.159756,2.661244,75.0964,0,True,0,5811.53,3.916,0.344,bad_quality
100217,900771,59508.855219,20200102,1685,SYNTHETIC,BRIGHT,42.22718791,1.70835098,0.005384,3.107391,2.0,1,False,1,5811.53,3.916,0.344,bad_quality
100218,900772,59262.920116,20200101,3467,SYNTHETIC,BRIGHT,-1.95878488,1.322989,0.081221,2.84806,67.6027,0,True,0,5853.02,2.695,-2.495,bad_quality
100218,900773,59562.284965,20200102,3631,SYNTHETIC,BRIGHT,-3.01199025,1.29844818,-0.113313,2.90958,71.1464,0,True,0,5853.02,2.695,-2.495,bad_quality
100218,900774,59660.841592,20200103,2390,SYNTHETIC,BRIGHT,75.42905322,1.83821962,0.03368,3.196684,2.0,1,False,1,5853.02,2.695,-2.495,bad_quality
100219,900775,59870.593706,20200101,1899,SYNTHETIC,BRIGHT,190.30404563,2.27314908,0.024463,2.977631,17.3043,0,True,0,5049.6,2.73,-1.498,bad_quality
100219,900776,60054.13543,20200102,3007,SYNTHETIC,BRIGHT,190.76557832,1.9696401,-0.024095,3.08388,24.3974,0,True,0,5049.6,2.73,-1.498,bad_quality
100219,900777,60268.508605,20200103,993,SYNTHETIC,BRIGHT,192.40479672,1.38330522,-0.003929,3.00874,59.9408,0,True,0,5049.6,2.73,-1.498,bad_quality
100219,900778,60296.217244,20200104,12,SYNTHETIC,BRIGHT,270.48197155,2.15478064,0.091909,3.015605,2.0,1,False,1,5049.6,2.73,-1.498,bad_quality
100220,900779,59081.183008,20200101,962,SYNTHETIC,BRIGHT,22.2266139,1.49274067,-0.055718,3.130465,49.01,0,True,0,5565.27,3.378,-1.102,bad_quality
100220,900780,59291.070431,20200102,3288,SYNTHETIC,BRIGHT,24.6521169,1.33558211,0.150552,3.085199,65.8862,0,True,0,5565.27,3.378,-1.102,bad_quality
100220,900781,59640.155952,20200103,3712,SYNTHETIC,BRIGHT,22.02679437,2.16784695,-0.059644,2.842411,19.3671,0,True,0,5565.27,3.378,-1.102,bad_quality
100220,900782,59880.58754,20200104,973,SYNTHETIC,BRIGHT,22.38506144,1.30709096,0.127772,3.046924,69.8672,0,True,0,5565.27,3.378,-1.102,bad_quality
100220,900783,60016.311345,20200105,3228,SYNTHETIC,BRIGHT,104.09139079,2.97228149,0.133127,3.161317,2.0,1,False,1,5565.27,3.378,-1.102,bad_quality
100221,900784,59049.334864,20200101,3761,SYNTHETIC,BRIGHT,180.10139322,1.31087608,-0.091961,3.010025,69.3179,0,True,0,3265.9,5.0,-0.556,bad_quality
100221,900785,59255.345086,20200102,3154,SYNTHETIC,BRIGHT,183.68021374,2.03930955,-0.04156,2.7991,22.4265,0,True,0,3265.9,5.0,-0.556,bad_quality
100221,900786,59673.433804,20200103,4065,SYNTHETIC,BRIGHT,182.21356742,1.67801778,-0.013174,2.836361,36.2888,0,True,0,3265.9,5.0,-0.556,bad_quality
100221,900787,59768.313027,20200104,690,SYNTHETIC,BRIGHT,182.9779688,2.60553815,0.042189,2.66551,12.58,0,True,0,3265.9,5.0,-0.556,bad_quality
100221,900788,60219.894278,20200105,3596,SYNTHETIC,BRIGHT,100.98368866,2.28173855,0.013262,2.951782,2.0,1,False,1,3265.9,5.0,-0.556,bad_quality
100222,900789,59771.873771,20200101,4103,SYNTHETIC,BRIGHT,-56.1508446,1.31364175,0.081628,3.11198,68.9206,0,True,0,5909.3,4.17,-1.532,bad_quality
100222,900790,59850.123801,20200102,4910,SYNTHETIC,BRIGHT,-57.51456869,1.41137312,0.1407,2.977997,56.8125,0,True,0,5909.3,4.17,-1.532,bad_quality
100222,900791,60035.991917,20200103,1530,SYNTHETIC,BRIGHT,-140.1189118,2.74297857,0.024843,3.1086,2.0,1,False,1,5909.3,4.17,-1.532,bad_quality
100223,900792,59258.010943,20200101,4127,SYNTHETIC,BRIGHT,10.57661465,2.98692145,-0.032117,2.948341,9.2042,0,True,0,5933.8,2.402,-0.582,bad_quality
100223,900793,60037.169787,20200102,3131,SYNTHETIC,BRIGHT,-65.89609177,1.2519576,-0.090641,3.129481,2.0,1,False,1,5933.8,2.402,-0.582,bad_quality
100224,900794,59029.681389,20200101,3208,SYNTHETIC,BRIGHT,165.32230302,2.40886627,-0.056938,3.174275,15.0981,0,True,0,3274.09,2.695,-1.088,bad_quality
100224,900795,59378.962406,20200102,4357,SYNTHETIC,BRIGHT,167.35681278,1.64073394,-0.03193,2.908576,38.4155,0,True,0,3274.09,2.695,-1.088,bad_quality
100224,900796,59892.179463,20200103,3156,SYNTHETIC,BRIGHT,165.51292851,2.28069537,0.02137,2.881107,17.1693,0,True,0,3274.09,2.695,-1.088,bad_quality
100224,900797,59912.503311,20200104,3906,SYNTHETIC,BRIGHT,246.39046398,1.36959633,0.018088,2.849013,2.0,1,False,1,3274.09,2.695,-1.088,bad_quality
